name,rating,user_ratings_total,types,address,latitude,longitude,cluster
본죽 대전오정점,3.6,15.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 오정동 67-1,36.3578559,127.4105167,6
형제횟집,4.0,231.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 중리동 372-3,36.3657348,127.4264043,4
피자마루중리법동점,4.1,16.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 중리동 369-14,36.36599410000001,127.4252373,4
계동치킨 오정점,1.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 오정동 659-2,36.3591335,127.4096279,6
멕시카나치킨 둔산샘머리점,3.3,3.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 둔산동 908,36.3613111,127.3933066,6
조마루뼈다귀 오정점,3.1,122.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 오정동 64-18,36.35879409999999,127.4149116,6
다복순대,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 오정동 63-17,36.3588942,127.4132992,6
계동치킨 법동점,5.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 법동 202-10,36.3662164,127.4306535,4
본죽 대전법동점,3.5,19.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 법동 199-4,36.3666852,127.4318795,4
지코바치킨,3.6,10.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 중리동 167-13,36.3613558,127.4274039,4
멕시카나 오정점,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 오정동 100-3,36.3554396,127.4126555,6
허갈닭강정,4.7,3.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 둔산동 909,36.35903560000001,127.3955908,6
멕시카나,5.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 법동 204-11,36.3655383,127.4311217,4
굽네치킨 대전법동점,4.0,3.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 법동 206-2,36.3659765,127.4321086,4
하우스홀드대전지사,4.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 읍내동 266-22,36.3785481,127.4218484,2
꽁뚜,4.0,479.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 연축동 69-5,36.3889241,127.4274334,2
페리카나 신대점,3.4,7.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 신대동 216,36.3994067,127.42282,2
피자마루대전와동점,4.0,20.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 와동 376-1,36.3999315,127.4235122,2
산이랑들이랑,3.0,3.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 장동 456,36.40720230000001,127.4385785,2
멕시카나치킨 장동점,5.0,1.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 장동 205,36.4162106,127.4415955,2
띠울석갈비,3.8,523.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 신대동 217,36.3987401,127.4229311,2
뉴서울식당,3.9,19.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 읍내동 266-14,36.3782891,127.4216354,2
우가우가쇠고기마을,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 유성구 전민동 365-8,36.3970733,127.4024609,2
퀸즈아모르,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 연축동 산 6-2,36.3969228,127.4268257,2
남월가든,5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 와동 394,36.4009344,127.4275973,2
계족산성가든,4.1,12.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 장동 625,36.3952131,127.4430959,4
산31,2.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 와동 2-7,36.40443670000001,127.4297138,2
계족산가든식당,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 연축동 31-5,36.38885929999999,127.4326622,2
다해,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 연축동 102,36.3953682,127.4238417,2
손칼국수색시랑순대도령,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 연축동 102,36.3953682,127.4238417,2
한양식당,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 와동 59-14,36.4003511,127.4243476,2
박가네손칼국수,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 와동 367-11,36.4004629,127.4242166,2
와동회집,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 와동 367-11,36.4004629,127.4242166,2
노상치킨,3.5,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 와동 367-10,36.4003204,127.424069,2
경성본가 양평해장국 대전본점,4.2,22.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 연축동 196-4,36.3969342,127.423216,2
피자하나,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 산성동 287-20,36.3067506,127.3893813,3
또띠와 대전문화1호점,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 문화동 557-2,36.30669519999999,127.3973805,3
임실치즈피자문화점,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 문화동 372-16,36.3145277,127.4043518,3
롯데리아 대전도마점,3.6,107.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 서구 도마동 142-38,36.3134996,127.3805208,3
국수나무 대전복수점,3.5,26.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 서구 복수동 640,36.29914,127.380993,3
대관령양푼이동태찌개,3.5,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 사정동 387-5,36.2978627,127.3851875,3
네네치킨문화점,4.3,6.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 문화동 569-2,36.307432,127.398944,3
피자마루 대전 문화.산성점,5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 문화동 777,36.308389,127.398047,3
김가네 복수점,4.3,3.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 서구 복수동 482,36.30030670000001,127.3782436,3
교촌치킨(산성1호점),,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 산성동 280-11,36.30516739999999,127.388798,3
멕시카나치킨 버드내점,4.5,2.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 태평동 422-7,36.3180818,127.3914288,3
계동치킨 문화점,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 문화동 759,36.3093338,127.400269,3
남가네설악추어탕,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 사정동 491-1,36.2955574,127.3847709,3
밀밭칼국수 본점,4.3,345.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 문화동 559-1,36.3063233,127.3970571,3
교촌치킨 복수점,3.8,13.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 서구 복수동 622,36.2986681,127.3787436,3
청원농장,4.1,213.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 사정동 산 10-3,36.2981406,127.3941866,3
페리카나,4.0,8.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 산성동 121-1,36.3042786,127.3844096,3
티바두마리치킨,4.0,2.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 서구 복수동 644,36.29908400000001,127.381871,3
계동치킨산성점,5.0,2.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 산성동 140-31,36.3122777,127.3891867,3
페리카나,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 복수동 283-397,36.3084941,127.3766868,3
페리카나도마1점,3.0,2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 도마동 129-30,36.3161382,127.3790764,3
피자2001,3.4,7.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 산성동 277-20,36.3032016,127.3863523,3
지코바치킨,3.4,8.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 산성동 280-1,36.3048619,127.3877426,3
토마토도시락혜천대점,5.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 복수동 608,36.2983625,127.3777437,3
투다리,4.0,2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 도마동 174-1,36.3125435,127.3808634,3
또래오래 하나로클럽점,,,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 산성동 292-6,36.3059774,127.3895699,3
피자2001 태평점,5.0,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 태평동 423-4,36.3169467,127.3909833,3
생고기제작소,3.8,64.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 복수동 492,36.2990399,127.3782303,3
페리카나 정림점,2.0,5.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 서구 정림동 665,36.3025493,127.3670461,3
오구쌀피자,4.1,7.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 569-21,36.3072507,127.3983804,3
아름당,,,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 383-9,36.319833,127.4277661,1
만석당,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 중동 92-1,36.3303596,127.4310433,1
옥토원,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 선화동 236-3,36.3293318,127.4221831,1
임실치즈피자문화점,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 372-16,36.3145277,127.4043518,3
또띠와 대전문화1호점,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 557-2,36.30669519999999,127.3973805,3
피자하나,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 부사동 130-13,36.3134172,127.4332658,1
피자하나,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 산성동 287-20,36.3067506,127.3893813,3
피자스쿨,4.4,29.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 1-270,36.317551,127.4120079,3
교촌치킨,3.5,23.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 중촌동 12-5,36.3377855,127.4131824,1
롯데리아 대전중앙점,4.2,66.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 선화동 3-3,36.3285819,127.4250162,1
내집식당,4.3,262.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 409-7,36.325248,127.4249965,1
5.5닭갈비 오류점,3.9,134.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 오류동 159-3,36.3224414,127.4084975,3
국수나무,3.7,38.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 1-55,36.320458,127.41025,3
둘둘치킨,4.3,54.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 1-71,36.3202494,127.4124065,3
왕관식당,4.1,362.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 중동 3-30,36.3335975,127.4275715,1
굽네치킨,4.4,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 태평동 330-20,36.3244802,127.3964856,3
피자2001,3.7,7.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 508-88,36.3228604,127.4226554,1
틈새라면,3.8,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 은행동 48-4,36.3286931,127.4272382,1
금성삼계탕,3.9,280.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 중동 32-14,36.332111,127.4287488,1
사리원면옥,3.5,1307.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 188-5,36.3261235,127.4265729,1
피자2001,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 284-37,36.3144722,127.4056017,3
교촌치킨대사부사점,3.6,33.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대사동 69-53,36.318361,127.429766,1
풍미식당,4.2,198.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 533-8,36.3226381,127.4172948,1
봉추찜닭은행점,3.4,9.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 은행동 170-46,36.3273633,127.4283392,1
쿠켄,4.0,76.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 선화동 24,36.32906070000001,127.4228389,1
쵸이스,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 오류동 184-3,36.3278872,127.404657,3
피자스쿨 대전태평점,4.2,27.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 유천동 197-1,36.3221084,127.3969093,3
본죽,3.9,47.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 은행동 139-9,36.328943,127.4257938,1
다사랑치킨,3.7,3.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 은행동 52-5,36.3287486,127.4284325,1
굽네치킨,3.7,17.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 선화동 137-7,36.3317658,127.4208819,1
은혜부페,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 삼성동 416-4,36.34310800000001,127.4142331,1
문화점굽네치킨,3.5,8.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 418-1,36.3135382,127.4047988,3
중촌죽전문점,3.0,3.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 중촌동 403-1,36.3371362,127.4127949,1
페리카나 태평2점,4.3,35.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 태평동 334-7,36.3261651,127.3974077,3
만나,4.3,439.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 442,36.32379989999999,127.4273515,1
멕시카나 세이점,5.0,1.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 795,36.3187218,127.4141841,3
바다황제,3.9,730.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 458-1,36.3253448,127.4244767,1
지코바치킨,3.3,3.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 372-19,36.3144722,127.4041019,3
또래오래,,,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 유천동 317-56,36.3211173,127.3949836,3
멕시카나치킨 버드내점,4.5,2.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 태평동 422-7,36.3180818,127.3914288,3
다사랑치킨 중촌점,3.9,40.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 중촌동 402-8,36.33749359999999,127.4132202,1
하루끼,3.7,9.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 문화동 1-16,36.3209715,127.4089346,3
지코바치킨,4.7,12.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 오류동 185-5,36.3263874,127.4034072,3
대전대흥점새마을식당,4.0,76.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 대흥동 477-1,36.3262211,127.4240163,1
다도해횟집,3.6,18.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 선화동 361-2,36.3297222,127.4194444,1
페리카나 선화동세무서점,2.0,1.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 중구 선화동 280-1,36.3301013,127.4203418,1
현암기사식당,3.9,986.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 삼성동 326-5,36.3385232,127.421165,1
삼양사 대전지점,4.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가양동 288-3,36.3437749,127.4431529,1
단군이네,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가양동 175-10,36.3423862,127.4452638,1
만석당,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 중동 92-1,36.3303596,127.4310433,1
옥토원,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 선화동 236-3,36.3293318,127.4221831,1
위드스피자,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가양동 403-7,36.34427489999999,127.4470414,1
더조은피자,5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 자양동 65-2,36.33574819999999,127.4484304,1
임실치즈피자,4.0,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 목동 9-9,36.3355809,127.4116839,1
피자빙고 대전역사점,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용운동 489-3,36.327527,127.4505693,1
도미노피자 송촌점,4.0,55.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 중리동 118-15,36.362181,127.4343967,4
굽네치킨,3.3,12.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가양동 49-19,36.3510869,127.45188,4
조마루감자탕,3.7,308.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 성남동 506-6,36.3459411,127.4305985,1
미소야 터미널점,3.7,49.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 68-16,36.3506073,127.4376532,4
피자스쿨,3.9,43.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 중리동 243-26,36.35588420000001,127.4273239,4
용전한우마을,3.9,307.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용전동 20-14,36.3548846,127.4380697,4
본죽대전한남대점,3.9,83.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 홍도동 78-12,36.3514681,127.4278208,4
조마루감자탕,3.7,99.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 비래동 123-7,36.3550388,127.4472948,4
장충동왕족발 중리점,3.7,3.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용전동 42-22,36.3557958,127.4325176,4
피자에땅,2.8,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 535,36.36316099999999,127.439319,4
네네치킨,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 성남동 166-61,36.3437081,127.4342156,1
족고을,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 447-4,36.366501,127.437505,4
피자마루 대전 한남대점,3.7,14.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 홍도동 79-15,36.3511904,127.4277097,4
일미닭갈비파전,3.8,40.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 오정동 223-265,36.3513292,127.4251544,4
델리로티 한남대점,4.3,49.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 오정동 175-25,36.351968,127.4248766,4
킴스돈까스,4.4,359.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 오정동 172-5,36.3512767,127.4213937,1
네네치킨,3.6,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 가양동 87-29,36.3486759,127.4502614,4
벌집삼겹살,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 456-18,36.3642445,127.4380417,4
롯데리아 대전송촌,3.9,120.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 460-5,36.3658333,127.4397222,4
중국성,4.3,194.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 정동 8-5,36.3346369,127.4302655,1
서래식당,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 홍도동 102-18,36.3514126,127.4270709,4
리에또,4.0,30.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 송촌동 551-5,36.3616061,127.4471242,4
리에또,4.0,30.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 551-5,36.3616061,127.4471242,4
급네치킨송촌점,3.0,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 504-1,36.36308669999999,127.4451825,4
롯데리아 대전송촌,3.9,120.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 460-5,36.3658333,127.4397222,4
무공이네농장송촌점,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 461-1,36.36775379999999,127.4410206,4
멕시카나치킨 체인본부,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 134-61,36.3587451,127.45312,4
본스치킨,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 146-27,36.3561708,127.4544249,4
처갓집양념치킨 비래점,4.4,37.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 18-17,36.3551629,127.4551506,4
족고을,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 447-4,36.366501,127.437505,4
교촌치킨식당,,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 149-19,36.3565791,127.4546792,4
페리카나 치킨,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 444,36.3685609,127.4389978,4
본죽비래점,4.0,20.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 130-18,36.3574312,127.4508703,4
본죽 대전송촌점,3.9,37.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-1,36.367487,127.4375944,4
피자에땅,2.8,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 535,36.36316099999999,127.439319,4
피자마루송촌점,4.0,23.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-4,36.3669664,127.4381805,4
춘천고려닭갈비,3.3,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 457-9,36.3649111,127.4384028,4
벌집삼겹살,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 456-18,36.3642445,127.4380417,4
섬마을갯벌낙지수제비송촌점,2.5,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 473-2,36.3639946,127.4389027,4
가르텐비어,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 465-2,36.3643279,127.4387916,4
59피자,4.0,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 449-6,36.36579989999999,127.436764,4
교촌치킨 송촌1호점,3.6,85.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 454-4,36.3652243,127.4377993,4
페리카나비래가양점,,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가양동 47-64,36.3542183,127.454096,4
멕시카나 선비마을점,4.0,8.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 455-8,36.3641334,127.4377084,4
롯데리아 비래점,3.6,93.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 126-23,36.355203,127.4495629,4
조마루감자탕,3.7,99.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 비래동 123-7,36.3550388,127.4472948,4
러빙헛 송촌점,4.0,60.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 중리동 493-6,36.3645182,127.4363881,4
페리카나치킨,4.0,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 222-12,36.35693729999999,127.4437654,4
피자마루,4.1,13.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가양동 32-1,36.3538016,127.4491798,4
행복한게장,3.1,11.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 대덕구 중리동 500-7,36.362863,127.435998,4
은골할먼네,4.1,48.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 94-1,36.3861179,127.4970601,4
더리스,4.1,1500.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 439-9,36.3861,127.4841,4
시골집,5.0,2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 487-1,36.3870203,127.4803704,4
대청호 토담골,4.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 487-3,36.3868524,127.480709,4
토담골식당(추동),4.5,87.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 487-3,36.3868524,127.480709,4
할먼네집,4.2,33.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 487-3,36.38685369999999,127.4807037,4
큰뫼골,4.4,156.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 488,36.3866823,127.480494,4
들마루식당,4.2,192.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 556-6,36.3826319,127.4781207,4
노을,3.6,7.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 마산동 556-3,36.3825213,127.4782156,4
약수터식당,2.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 추동 산 7-15,36.381632,127.4771486,4
메리골드 Marigold,3.7,61.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 추동 228-1,36.378837,127.478669,4
냉천골할매집식당,4.0,12.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 직동 532-8,36.415722,127.4907242,4
마실,5.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 대덕구 이현동 142,36.4125832,127.4672224,4
가래울,4.2,213.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 추동 484-28,36.37568829999999,127.474899,4
팡시온,4.1,2039.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 신촌동 362-5,36.3778179,127.5040726,4
천개동농장,4.0,274.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 효평동 570-16,36.3852146,127.4577615,4
킴스힐,3.3,21.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 추동 327-1,36.37347949999999,127.4750028,4
라끄블루,4.1,318.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 신하동 67,36.3752778,127.5036111,4
혜성,3.4,9.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 석교동 58-11,36.3102234,127.443376,1
아름당,,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 대흥동 383-9,36.319833,127.4277661,1
피자하나,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 부사동 130-13,36.3134172,127.4332658,1
청정임실치즈피자,4.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 효동 132-5,36.3161948,127.4412372,1
교촌치킨대사부사점,3.6,33.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 대사동 69-53,36.318361,127.429766,1
태풍거식당,4.0,68.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 석교동 65-19,36.3081556,127.4442314,1
궁맛묵은지,3.8,53.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 148-4,36.308446,127.4524585,1
